# BUSCO version is: 5.8.0 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
14122at4891	Complete	h1tg000007l_path	329716	331347	+	558.1	410	https://www.orthodb.org/v10?query=14122at4891	Alpha-1,3-glucosyltransferase
14133at4891	Complete	h1tg000003l_path	131811	134288	+	666.2	510	https://www.orthodb.org/v10?query=14133at4891	VTC domain
14136at4891	Complete	h1tg000017l_path	424470	422269	-	397.9	424	https://www.orthodb.org/v10?query=14136at4891	p-loop containing nucleoside triphosphate hydrolase protein
14147at4891	Complete	h1tg000013l_path	311420	312613	+	488.0	324	https://www.orthodb.org/v10?query=14147at4891	Mitochondrial import inner membrane translocase subunit TIM44
14212at4891	Complete	h1tg000007l_path	580666	581772	+	560.8	313	https://www.orthodb.org/v10?query=14212at4891	Isocitrate dehydrogenase 
14235at4891	Complete	h1tg000010l_path	222439	220886	-	318.4	298	https://www.orthodb.org/v10?query=14235at4891	Ataxin-10 domain
14247at4891	Missing
14308at4891	Complete	h1tg000015l_path	327751	326675	-	603.7	318	https://www.orthodb.org/v10?query=14308at4891	Fructose-bisphosphate aldolase
14309at4891	Complete	h1tg000010l_path	91346	92437	+	544.1	310	https://www.orthodb.org/v10?query=14309at4891	3-isopropylmalate dehydrogenase
14335at4891	Complete	h1tg000010l_path	109211	110680	+	497.0	349	https://www.orthodb.org/v10?query=14335at4891	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
14345at4891	Complete	h1tg000017l_path	13062	11479	-	376.6	290	https://www.orthodb.org/v10?query=14345at4891	endoplasmic oxidoreductin
14374at4891	Complete	h1tg000012l_path	313407	314360	+	346.5	234	https://www.orthodb.org/v10?query=14374at4891	WD40-repeat-containing domain
14376at4891	Complete	h1tg000013l_path	420880	419768	-	553.1	316	https://www.orthodb.org/v10?query=14376at4891	Saccharopine dehydrogenase 
14377at4891	Complete	h1tg000009l_path	666126	665038	-	564.6	292	https://www.orthodb.org/v10?query=14377at4891	Pyruvate dehydrogenase E1 component subunit beta
14380at4891	Complete	h1tg000015l_path	225931	224786	-	526.5	311	https://www.orthodb.org/v10?query=14380at4891	Flap endonuclease 1
14416at4891	Complete	h1tg000014l_path	513926	516133	+	408.1	470	https://www.orthodb.org/v10?query=14416at4891	Nucleoporin NUP85
14430at4891	Complete	h1tg000012l_path	688107	690146	+	324.6	419	https://www.orthodb.org/v10?query=14430at4891	Telomere length regulation protein, conserved domain
14486at4891	Complete	h1tg000007l_path	750103	752342	+	827.3	521	https://www.orthodb.org/v10?query=14486at4891	Replication factor C subunit 1
14503at4891	Complete	h1tg000002l_path	927657	929108	+	774.5	432	https://www.orthodb.org/v10?query=14503at4891	5-aminolevulinate synthase
14504at4891	Complete	h1tg000012l_path	888044	886296	-	472.8	357	https://www.orthodb.org/v10?query=14504at4891	Carbohydrate kinase, FGGY, C-terminal
14513at4891	Complete	h1tg000007l_path	717102	716092	-	548.1	288	https://www.orthodb.org/v10?query=14513at4891	Lipoyl synthase, mitochondrial
14521at4891	Complete	h1tg000007l_path	684572	685765	+	681.0	349	https://www.orthodb.org/v10?query=14521at4891	Elongation factor Tu
14551at4891	Complete	h1tg000009l_path	423791	424852	+	378.8	265	https://www.orthodb.org/v10?query=14551at4891	Replication factor C subunit 5
14552at4891	Complete	h1tg000009l_path	686460	685321	-	466.8	306	https://www.orthodb.org/v10?query=14552at4891	Actin-related protein 2/3 complex subunit
14562at4891	Complete	h1tg000002l_path	574177	575790	+	497.5	393	https://www.orthodb.org/v10?query=14562at4891	p-loop containing nucleoside triphosphate hydrolase protein
14574at4891	Complete	h1tg000009l_path	147223	150297	+	423.8	537	https://www.orthodb.org/v10?query=14574at4891	AP-2 complex subunit alpha
14580at4891	Complete	h1tg000013l_path	187655	186543	-	502.3	291	https://www.orthodb.org/v10?query=14580at4891	Homoisocitrate dehydrogenase, mitochondrial
14584at4891	Complete	h1tg000018l_path	255261	256535	+	481.3	287	https://www.orthodb.org/v10?query=14584at4891	Winged helix-like DNA-binding domain superfamily
14594at4891	Complete	h1tg000017l_path	544323	542796	-	206.7	264	https://www.orthodb.org/v10?query=14594at4891	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like
14625at4891	Complete	h1tg000014l_path	649690	651108	+	159.9	174	https://www.orthodb.org/v10?query=14625at4891	Putative transferase CAF17, mitochondrial
14631at4891	Complete	h1tg000018l_path	237562	235979	-	354.3	338	https://www.orthodb.org/v10?query=14631at4891	Mannosyltransferase
14677at4891	Complete	h1tg000002l_path	174921	176486	+	279.8	305	https://www.orthodb.org/v10?query=14677at4891	WD40-repeat-containing domain
14710at4891	Complete	h1tg000012l_path	398859	400295	+	642.3	377	https://www.orthodb.org/v10?query=14710at4891	Acyl-CoA desaturase
14739at4891	Complete	h1tg000005l_path	328118	327195	-	431.5	248	https://www.orthodb.org/v10?query=14739at4891	Septin
14746at4891	Complete	h1tg000016l_path	1012634	1013890	+	643.0	361	https://www.orthodb.org/v10?query=14746at4891	Ornithine aminotransferase
14766at4891	Complete	h1tg000009l_path	362021	360678	-	274.7	257	https://www.orthodb.org/v10?query=14766at4891	Origin recognition complex subunit 2
14832at4891	Complete	h1tg000016l_path	506278	507705	+	816.9	388	https://www.orthodb.org/v10?query=14832at4891	Pseudouridine synthase, catalytic domain superfamily
14834at4891	Complete	h1tg000015l_path	349820	351253	+	139.1	239	https://www.orthodb.org/v10?query=14834at4891	Protein of unknown function DUF2347
14843at4891	Complete	h1tg000002l_path	1045053	1043191	-	466.4	344	https://www.orthodb.org/v10?query=14843at4891	Signal recognition particle, SRP54 subunit, GTPase domain
14888at4891	Complete	h1tg000005l_path	243008	245945	+	640.1	529	https://www.orthodb.org/v10?query=14888at4891	Oxysterol-binding protein
14902at4891	Missing
14966at4891	Complete	h1tg000017l_path	337679	339049	+	369.6	337	https://www.orthodb.org/v10?query=14966at4891	Actin-like ATPase domain-containing protein
15000at4891	Complete	h1tg000015l_path	107341	108621	+	619.3	342	https://www.orthodb.org/v10?query=15000at4891	Ribose-phosphate pyrophosphokinase 1
15011at4891	Complete	h1tg000009l_path	71091	69796	-	293.0	270	https://www.orthodb.org/v10?query=15011at4891	Dol-P-Man
15018at4891	Complete	h1tg000016l_path	797515	799671	+	283.4	317	https://www.orthodb.org/v10?query=15018at4891	Nucleoporin NUP2
15088at4891	Complete	h1tg000002l_path	1127919	1129406	+	416.7	364	https://www.orthodb.org/v10?query=15088at4891	Ubiquitin-like domain superfamily
15100at4891	Complete	h1tg000007l_path	841601	839639	-	488.6	573	https://www.orthodb.org/v10?query=15100at4891	BRO1 domain
15179at4891	Complete	h1tg000002l_path	356908	355826	-	630.4	320	https://www.orthodb.org/v10?query=15179at4891	Mannose-1-phosphate guanyltransferase
15208at4891	Complete	h1tg000012l_path	41704	43371	+	300.6	333	https://www.orthodb.org/v10?query=15208at4891	RNA polymerase-associated protein RTF1
15248at4891	Complete	h1tg000018l_path	366590	368134	+	543.1	399	https://www.orthodb.org/v10?query=15248at4891	Adenylyl cyclase-associated protein
15299at4891	Complete	h1tg000002l_path	485365	484187	-	338.4	269	https://www.orthodb.org/v10?query=15299at4891	Aminomethyltransferase
15328at4891	Complete	h1tg000014l_path	317198	319624	+	553.4	490	https://www.orthodb.org/v10?query=15328at4891	GPI ethanolamine phosphate transferase 2
15442at4891	Complete	h1tg000012l_path	770888	772189	+	530.6	344	https://www.orthodb.org/v10?query=15442at4891	similar to Saccharomyces cerevisiae YGR141W VPS62 Vacuolar protein sorting (VPS) protein required for cytoplasm to vacuole targeting of proteins
15470at4891	Complete	h1tg000017l_path	558314	557277	-	453.0	282	https://www.orthodb.org/v10?query=15470at4891	Eukaryotic translation initiation factor 3 subunit I
15475at4891	Complete	h1tg000017l_path	695187	696308	+	243.3	242	https://www.orthodb.org/v10?query=15475at4891	Heat shock protein DnaJ, cysteine-rich domain
15496at4891	Complete	h1tg000005l_path	483792	482044	-	493.6	358	https://www.orthodb.org/v10?query=15496at4891	GPI transamidase component GPI16
15514at4891	Complete	h1tg000005l_path	115368	113953	-	497.0	315	https://www.orthodb.org/v10?query=15514at4891	Guanine nucleotide-binding protein alpha subunit
15516at4891	Complete	h1tg000011l_path	31070	29775	-	399.0	309	https://www.orthodb.org/v10?query=15516at4891	Vacuolar amino acid transporter 2
15557at4891	Missing
15581at4891	Complete	h1tg000002l_path	163156	161279	-	344.1	266	https://www.orthodb.org/v10?query=15581at4891	Zinc finger, RanBP2-type
15588at4891	Complete	h1tg000012l_path	542373	543458	+	408.5	258	https://www.orthodb.org/v10?query=15588at4891	ATPase, AAA-type, conserved site
15589at4891	Complete	h1tg000016l_path	1028005	1026990	-	432.1	267	https://www.orthodb.org/v10?query=15589at4891	V-type proton ATPase subunit
15616at4891	Complete	h1tg000002l_path	685615	683921	-	508.9	445	https://www.orthodb.org/v10?query=15616at4891	SUI1 domain
15697at4891	Complete	h1tg000011l_path	408937	407483	-	69.1	141	https://www.orthodb.org/v10?query=15697at4891	WD40-repeat-containing domain
15702at4891	Complete	h1tg000007l_path	531929	533512	+	310.1	343	https://www.orthodb.org/v10?query=15702at4891	similar to Saccharomyces cerevisiae YOR112W CEX1 Cytoplasmic component of the nuclear aminoacylation-dependent tRNA export pathway
15707at4891	Fragmented	h1tg000002l_path	258372	257218	-	216.6	190	https://www.orthodb.org/v10?query=15707at4891	Sorting nexin-41
15710at4891	Complete	h1tg000002l_path	814463	816565	+	415.5	304	https://www.orthodb.org/v10?query=15710at4891	Chromatin-remodeling complexes subunit NGG1
15731at4891	Complete	h1tg000011l_path	522451	520895	-	406.8	301	https://www.orthodb.org/v10?query=15731at4891	tRNA adenylyltransferase activity
15766at4891	Complete	h1tg000002l_path	950034	948544	-	353.1	284	https://www.orthodb.org/v10?query=15766at4891	P-loop containing nucleoside triphosphate hydrolase protein
15784at4891	Complete	h1tg000001l_path	76110	75004	-	603.9	328	https://www.orthodb.org/v10?query=15784at4891	P-loop containing nucleoside triphosphate hydrolase protein
15785at4891	Complete	h1tg000012l_path	829371	830360	+	284.6	220	https://www.orthodb.org/v10?query=15785at4891	Ribosomal protein S35, mitochondrial
15839at4891	Complete	h1tg000016l_path	642821	644500	+	690.9	423	https://www.orthodb.org/v10?query=15839at4891	UbiB domain
15876at4891	Complete	h1tg000009l_path	699719	698229	-	427.1	303	https://www.orthodb.org/v10?query=15876at4891	Zn(2)-C6 fungal-type DNA-binding domain
15897at4891	Complete	h1tg000002l_path	546644	547619	+	441.2	262	https://www.orthodb.org/v10?query=15897at4891	Coproporphyrinogen III oxidase
15914at4891	Fragmented	h1tg000005l_path	128248	129300	+	260.7	179	https://www.orthodb.org/v10?query=15914at4891	Aminoacyl-tRNA synthetase, class II
15943at4891	Complete	h1tg000002l_path	1395422	1394190	-	328.7	219	https://www.orthodb.org/v10?query=15943at4891	Arginine N-methyltransferase 2
15960at4891	Complete	h1tg000018l_path	620007	620918	+	439.8	258	https://www.orthodb.org/v10?query=15960at4891	WD40 repeat
15962at4891	Complete	h1tg000012l_path	343190	342240	-	566.2	290	https://www.orthodb.org/v10?query=15962at4891	Cytosolic Fe-S cluster assembly factor NBP35
15997at4891	Complete	h1tg000017l_path	62229	58957	-	361.7	423	https://www.orthodb.org/v10?query=15997at4891	RGS domain
16010at4891	Complete	h1tg000011l_path	433054	433812	+	540.9	236	https://www.orthodb.org/v10?query=16010at4891	Serine/threonine-protein phosphatase
16016at4891	Complete	h1tg000012l_path	226639	227721	+	589.7	315	https://www.orthodb.org/v10?query=16016at4891	Chorismate synthase
16038at4891	Complete	h1tg000011l_path	162822	164198	+	467.0	328	https://www.orthodb.org/v10?query=16038at4891	GTP binding domain
16056at4891	Complete	h1tg000016l_path	885416	888730	+	681.6	688	https://www.orthodb.org/v10?query=16056at4891	P-loop containing nucleoside triphosphate hydrolase protein
16088at4891	Complete	h1tg000011l_path	160472	162355	+	444.1	336	https://www.orthodb.org/v10?query=16088at4891	Golgi apyrase
16106at4891	Complete	h1tg000012l_path	186290	187510	+	366.4	233	https://www.orthodb.org/v10?query=16106at4891	Threonylcarbamoyl-AMP synthase
16113at4891	Complete	h1tg000005l_path	333464	334753	+	477.2	312	https://www.orthodb.org/v10?query=16113at4891	Rhodanese-like domain
16125at4891	Complete	h1tg000012l_path	798780	800276	+	613.1	377	https://www.orthodb.org/v10?query=16125at4891	Cystathionine beta-synthase
16151at4891	Complete	h1tg000018l_path	473338	475956	+	592.0	441	https://www.orthodb.org/v10?query=16151at4891	MutL, C-terminal, dimerisation
16156at4891	Complete	h1tg000014l_path	289091	285534	-	872.0	819	https://www.orthodb.org/v10?query=16156at4891	K Homology domain, type 1
16157at4891	Complete	h1tg000007l_path	468025	467106	-	493.3	265	https://www.orthodb.org/v10?query=16157at4891	Thymidylate synthase
16163at4891	Complete	h1tg000002l_path	521837	522946	+	559.4	306	https://www.orthodb.org/v10?query=16163at4891	Phospho-2-dehydro-3-deoxyheptonate aldolase
16176at4891	Complete	h1tg000016l_path	208835	210148	+	202.8	226	https://www.orthodb.org/v10?query=16176at4891	Chromatin remodeling complex subunit, putative
16203at4891	Complete	h1tg000002l_path	1094009	1095124	+	477.3	320	https://www.orthodb.org/v10?query=16203at4891	Putative RNA methyltransferase
16204at4891	Complete	h1tg000014l_path	352227	353471	+	221.0	195	https://www.orthodb.org/v10?query=16204at4891	putative lipoate-protein ligase A
16212at4891	Complete	h1tg000002l_path	1227661	1229109	+	404.6	346	https://www.orthodb.org/v10?query=16212at4891	NADPH
16233at4891	Complete	h1tg000016l_path	921337	919643	-	545.0	402	https://www.orthodb.org/v10?query=16233at4891	Bromodomain
16297at4891	Complete	h1tg000018l_path	491478	492923	+	629.6	359	https://www.orthodb.org/v10?query=16297at4891	Acetyltransferase component of pyruvate dehydrogenase complex
16305at4891	Complete	h1tg000009l_path	447687	449291	+	294.0	300	https://www.orthodb.org/v10?query=16305at4891	WD40-repeat-containing domain
16352at4891	Complete	h1tg000009l_path	717813	716767	-	598.5	321	https://www.orthodb.org/v10?query=16352at4891	Phospho-2-dehydro-3-deoxyheptonate aldolase
16358at4891	Complete	h1tg000005l_path	99942	100871	+	312.0	217	https://www.orthodb.org/v10?query=16358at4891	Ribosomal protein S2
16391at4891	Complete	h1tg000007l_path	645009	647300	+	622.5	487	https://www.orthodb.org/v10?query=16391at4891	Protein SEY1
16399at4891	Complete	h1tg000007l_path	84193	85596	+	273.9	286	https://www.orthodb.org/v10?query=16399at4891	tRNA
16446at4891	Complete	h1tg000014l_path	434477	433065	-	303.6	300	https://www.orthodb.org/v10?query=16446at4891	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1
16461at4891	Complete	h1tg000011l_path	43195	44863	+	454.5	337	https://www.orthodb.org/v10?query=16461at4891	Phosphoacetylglucosamine mutase
16464at4891	Missing
16482at4891	Complete	h1tg000017l_path	252788	251697	-	516.8	314	https://www.orthodb.org/v10?query=16482at4891	Sterol 24-C-methyltransferase
16535at4891	Complete	h1tg000018l_path	647508	648863	+	526.1	336	https://www.orthodb.org/v10?query=16535at4891	Uridine kinase
16542at4891	Complete	h1tg000002l_path	1085106	1086998	+	573.2	473	https://www.orthodb.org/v10?query=16542at4891	TFIIH p62 subunit, N-terminal
16556at4891	Fragmented	h1tg000002l_path	1220813	1221751	+	194.0	189	https://www.orthodb.org/v10?query=16556at4891	glycoside hydrolase family 18 protein
16576at4891	Complete	h1tg000002l_path	369933	370861	+	509.7	253	https://www.orthodb.org/v10?query=16576at4891	Serine/threonine-protein phosphatase
16598at4891	Complete	h1tg000007l_path	898876	897362	-	704.4	369	https://www.orthodb.org/v10?query=16598at4891	Nop domain
16618at4891	Complete	h1tg000014l_path	694511	690603	-	500.2	735	https://www.orthodb.org/v10?query=16618at4891	Histone transcription regulator 3
16677at4891	Complete	h1tg000018l_path	164579	167056	+	729.8	609	https://www.orthodb.org/v10?query=16677at4891	Folic acid synthesis protein fol1
16688at4891	Complete	h1tg000017l_path	83110	85806	+	692.6	582	https://www.orthodb.org/v10?query=16688at4891	Small-subunit processome
16711at4891	Complete	h1tg000002l_path	93740	92775	-	378.6	249	https://www.orthodb.org/v10?query=16711at4891	Porphobilinogen deaminase
16713at4891	Complete	h1tg000002l_path	770346	771440	+	566.6	310	https://www.orthodb.org/v10?query=16713at4891	Aspartate-semialdehyde dehydrogenase
16722at4891	Complete	h1tg000013l_path	142921	144069	+	434.8	298	https://www.orthodb.org/v10?query=16722at4891	Histidinol-phosphate aminotransferase
16726at4891	Complete	h1tg000014l_path	554664	553327	-	197.8	214	https://www.orthodb.org/v10?query=16726at4891	Carbon-nitrogen hydrolase
16797at4891	Complete	h1tg000013l_path	410966	411982	+	405.5	253	https://www.orthodb.org/v10?query=16797at4891	Allantoicase
16809at4891	Complete	h1tg000017l_path	178505	179707	+	250.4	256	https://www.orthodb.org/v10?query=16809at4891	Glucose signalling factor 2
16810at4891	Complete	h1tg000016l_path	302137	300824	-	329.5	277	https://www.orthodb.org/v10?query=16810at4891	Actin family
16825at4891	Complete	h1tg000016l_path	726502	728238	+	486.4	386	https://www.orthodb.org/v10?query=16825at4891	Gamma-glutamyltransferase
16845at4891	Complete	h1tg000005l_path	159847	160914	+	490.8	287	https://www.orthodb.org/v10?query=16845at4891	Homoserine kinase
16849at4891	Complete	h1tg000012l_path	236110	234932	-	395.1	258	https://www.orthodb.org/v10?query=16849at4891	Peptide chain release factor
16911at4891	Complete	h1tg000007l_path	142893	141940	-	437.2	251	https://www.orthodb.org/v10?query=16911at4891	P-loop containing nucleoside triphosphate hydrolase protein
16912at4891	Complete	h1tg000014l_path	88546	87572	-	258.0	221	https://www.orthodb.org/v10?query=16912at4891	ATP12, ATP synthase F1-assembly protein
